"STATION","NAME","DATE","PRCP","TMIN"
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-09","1.70",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-10","0.14",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-11","0.03",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-12","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-13","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-14","0.06",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-15","0.02",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-16","0.05",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-20","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-21","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-22","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-23","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-24","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-25","0.08",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-26","0.05",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-27","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-28","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-29","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-30","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-01-31","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-01","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-02","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-03","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-04","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-05","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-06","0.01",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-07","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-08","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-09","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-10","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-11","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-12","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-13","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-14","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-15","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-16","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-17","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-18","0.04",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-19","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-20","0.02",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-21","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-22","0.01",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-23","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-24","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-25","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-26","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-27","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-02-28","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-01","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-02","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-03","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-04","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-05","0.09",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-06","0.01",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-07","0.95",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-08","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-09","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-10","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-11","1.36",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-12","0.07",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-13","0.02",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-14","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-15","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-16","1.85",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-17","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-18","0.02",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-19","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-20","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-21","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-22","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-23","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-24","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-25","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-26","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-27","0.32",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-28","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-29","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-30","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-03-31","0.42",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-01","0.10",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-02","0.60",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-03","0.69",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-04","0.80",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-05","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-06","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-07","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-08","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-09","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-10","0.36",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-11","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-12","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-13","0.16",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-14","0.06",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-15","0.45",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-16","0.20",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-17","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-18","0.58",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-19","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-20","0.01",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-21","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-22","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-23","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-24","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-25","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-26","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-27","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-28","0.96",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-29","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-04-30","0.03",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-01","0.27",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-02","0.01",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-03","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-04","0.01",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-05","0.26",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-06","0.07",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-07","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-08","0.02",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-09","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-10","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-11","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-12","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-13","0.06",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-14","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-15","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-16","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-17","0.04",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-18","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-19","0.30",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-20","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-21","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-22","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-23","0.03",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-24","0.60",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-25","0.27",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-26","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-27","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-28","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-29","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-30","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-05-31","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-06-01","0.16",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-06-02","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-06-03","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-06-04","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-06-05","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-06-06","0.15",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-06-07","0.00",
"US1ILDP0117","ELMHURST 2.0 SE, IL US","2026-06-08","0.35",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-01","0.03",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-02","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-03","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-04","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-05","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-06","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-07","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-08","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-09","1.66",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-10","0.03",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-11","0.11",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-12","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-13","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-14","0.08",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-15","0.03",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-16","0.02",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-17","0.05",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-19","0.04",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-20","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-21","0.01",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-22","0.05",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-23","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-24","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-25","0.19",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-26","0.10",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-27","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-28","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-29","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-30","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-01-31","0.06",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-01","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-02","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-03","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-04","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-05","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-06","0.04",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-07","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-08","0.06",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-09","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-10","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-11","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-12","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-13","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-14","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-15","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-16","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-17","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-18","0.14",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-19","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-20","0.04",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-21","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-22","0.02",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-23","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-24","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-25","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-26","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-27","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-02-28","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-01","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-02","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-03","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-04","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-05","0.15",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-06","0.01",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-07","0.86",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-08","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-09","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-10","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-11","1.77",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-12","0.08",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-13","0.05",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-14","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-15","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-16","2.10",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-17","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-18","0.04",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-19","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-20","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-21","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-22","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-23","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-24","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-25","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-26","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-27","0.43",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-28","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-29","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-30","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-03-31","0.01",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-01","0.02",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-02","0.65",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-03","0.61",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-04","0.68",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-05","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-06","0.13",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-07","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-08","0.01",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-09","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-10","0.32",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-11","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-12","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-13","0.05",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-14","0.12",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-15","1.93",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-16","0.45",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-17","0.03",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-18","0.78",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-19","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-20","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-21","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-22","0.06",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-23","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-24","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-26",,
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-27","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-28","0.94",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-29","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-04-30","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-01","0.11",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-02","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-03","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-04","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-05","0.14",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-06","0.03",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-07","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-08","0.05",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-09","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-10","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-11","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-12","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-13","0.03",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-14","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-15","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-16","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-17","0.05",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-18","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-19","0.18",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-20","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-21","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-22","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-23","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-24","0.03",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-25","0.62",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-26","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-27","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-28","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-29","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-30","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-05-31","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-06-01","0.11",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-06-02","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-06-03","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-06-04","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-06-05","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-06-06","0.90",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-06-07","0.00",
"US1ILCK0371","EVANSTON 1.2 S, IL US","2026-06-08","0.02",
"US1INLK0050","HOBART 1.6 E, IN US","2026-01-01","0.07",
"US1INLK0050","HOBART 1.6 E, IN US","2026-01-09","0.34",
"US1INLK0050","HOBART 1.6 E, IN US","2026-01-15","0.15",
"US1INLK0050","HOBART 1.6 E, IN US","2026-01-16","0.04",
"US1INLK0050","HOBART 1.6 E, IN US","2026-01-19","0.04",
"US1INLK0050","HOBART 1.6 E, IN US","2026-01-21","0.01",
"US1INLK0050","HOBART 1.6 E, IN US","2026-01-25","0.20",
"US1INLK0050","HOBART 1.6 E, IN US","2026-01-31","0.13",
"US1INLK0050","HOBART 1.6 E, IN US","2026-02-02","0.00",
"US1INLK0050","HOBART 1.6 E, IN US","2026-02-06","0.08",
"US1INLK0050","HOBART 1.6 E, IN US","2026-02-08","0.04",
"US1INLK0050","HOBART 1.6 E, IN US","2026-02-18","0.08",
"US1INLK0050","HOBART 1.6 E, IN US","2026-02-23","0.06",
"US1INLK0050","HOBART 1.6 E, IN US","2026-03-06","0.07",
"US1INLK0050","HOBART 1.6 E, IN US","2026-03-07","1.20",
"US1INLK0050","HOBART 1.6 E, IN US","2026-03-12","0.27",
"US1INLK0050","HOBART 1.6 E, IN US","2026-03-14","0.00",
"US1INLK0050","HOBART 1.6 E, IN US","2026-03-18",,
"US1INLK0050","HOBART 1.6 E, IN US","2026-03-23","0.00",
"US1INLK0050","HOBART 1.6 E, IN US","2026-03-27","0.78",
"US1INLK0050","HOBART 1.6 E, IN US","2026-03-31","0.40",
"US1INLK0050","HOBART 1.6 E, IN US","2026-04-02","0.49",
"US1INLK0050","HOBART 1.6 E, IN US","2026-04-03","0.45",
"US1INLK0050","HOBART 1.6 E, IN US","2026-04-04","0.56",
"US1INLK0050","HOBART 1.6 E, IN US","2026-04-06","0.23",
"US1INLK0050","HOBART 1.6 E, IN US","2026-04-09","0.00",
"US1INLK0050","HOBART 1.6 E, IN US","2026-04-10","0.17",
"US1INLK0050","HOBART 1.6 E, IN US","2026-04-14","0.16",
"US1INLK0050","HOBART 1.6 E, IN US","2026-04-15","0.15",
"US1INLK0050","HOBART 1.6 E, IN US","2026-04-18","0.27",
"US1INLK0050","HOBART 1.6 E, IN US","2026-04-19","0.02",
"US1INLK0050","HOBART 1.6 E, IN US","2026-04-22","0.31",
"US1INLK0050","HOBART 1.6 E, IN US","2026-04-29","0.18",
"US1INLK0050","HOBART 1.6 E, IN US","2026-05-01","0.19",
"US1INLK0050","HOBART 1.6 E, IN US","2026-05-03","0.01",
"US1INLK0050","HOBART 1.6 E, IN US","2026-05-06","0.25",
"US1INLK0050","HOBART 1.6 E, IN US","2026-05-08","0.06",
"US1INLK0050","HOBART 1.6 E, IN US","2026-05-18","0.02",
"US1INLK0050","HOBART 1.6 E, IN US","2026-05-19","0.56",
"US1INLK0050","HOBART 1.6 E, IN US","2026-06-01","0.08",
"US1INLK0050","HOBART 1.6 E, IN US","2026-06-06","0.32",
"US1INLK0050","HOBART 1.6 E, IN US","2026-06-07","0.00",
"US1INLK0050","HOBART 1.6 E, IN US","2026-06-08","0.30",
"US1ILCK0094","LINCOLNWOOD 1.8 E, IL US","2026-01-01","0.03",
"US1ILCK0094","LINCOLNWOOD 1.8 E, IL US","2026-01-02","0.00",
"US1ILCK0094","LINCOLNWOOD 1.8 E, IL US","2026-01-03","0.00",
"US1ILCK0094","LINCOLNWOOD 1.8 E, IL US","2026-01-04","0.00",
"US1ILCK0094","LINCOLNWOOD 1.8 E, IL US","2026-01-05","0.00",
"US1ILCK0094","LINCOLNWOOD 1.8 E, IL US","2026-01-06","0.00",
"US1ILCK0094","LINCOLNWOOD 1.8 E, IL US","2026-01-07","0.00",
"US1ILCK0094","LINCOLNWOOD 1.8 E, IL US","2026-01-08","0.00",
"US1ILCK0094","LINCOLNWOOD 1.8 E, IL US","2026-01-09","1.80",
